timestamp,hostname,process_name,process_id,dest_ip,bytes_sent,bytes_received,duration
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1976,8.8.8.8,963,18377,8.833344398687414
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1113,8.8.8.8,1029,7502,1.6183736965336695
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1663,8.8.8.8,902,4034,7.055002052083346
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1816,8.8.8.8,322,10385,8.877386996776096
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1108,8.8.8.8,180,4013,6.001336138749967
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1333,8.8.8.8,658,5041,1.552174308068667
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1309,8.8.8.8,551,9700,6.230074504610886
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1066,8.8.8.8,1295,19960,3.431079769680045
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1088,8.8.8.8,604,7360,6.978857702259618
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1837,8.8.8.8,1090,18255,6.246606020771737
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1159,8.8.8.8,1472,17320,5.541100461458699
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1019,8.8.8.8,720,18128,9.302692057377591
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1388,8.8.8.8,61,8681,6.077381156764746
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1257,8.8.8.8,1167,3014,6.154100500887765
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1632,8.8.8.8,668,16925,5.422029636061928
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1750,8.8.8.8,588,16708,2.8401213771466516
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1665,8.8.8.8,294,5346,8.159271931009144
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1959,8.8.8.8,570,4398,2.259290781859389
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1503,8.8.8.8,266,5792,5.584845290131207
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1416,8.8.8.8,1491,18113,5.792660908728418
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1224,8.8.8.8,349,13576,2.2670332227093097
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1305,8.8.8.8,929,15342,9.092267075527088
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1753,8.8.8.8,1243,12724,7.081410649392483
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1312,8.8.8.8,1163,20000,2.719013080856965
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1310,8.8.8.8,85,15312,6.062046636505686
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1547,8.8.8.8,512,17454,1.7053623790404893
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1024,8.8.8.8,837,18794,3.358048278155968
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1747,8.8.8.8,499,1716,5.33103214724102
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1341,8.8.8.8,1016,16081,6.88971550456269
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1754,8.8.8.8,1413,3809,1.7619185959310113
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1115,8.8.8.8,402,4669,1.1426659382230966
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1459,8.8.8.8,1121,5142,4.3901082576542825
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1319,8.8.8.8,991,5043,2.559282831355606
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1379,8.8.8.8,1131,3141,9.377339024551894
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1966,8.8.8.8,1418,14794,2.1383500427968736
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1913,8.8.8.8,200,19675,4.501432860257028
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1672,8.8.8.8,1447,15735,7.240100278626555
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1539,8.8.8.8,447,16843,1.95127930802566
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1361,8.8.8.8,93,6225,1.3443717118097418
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1445,8.8.8.8,80,8043,6.680860929067617
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1777,8.8.8.8,940,11832,9.89932102435064
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1242,8.8.8.8,492,7858,3.0871078384882713
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1060,8.8.8.8,824,17801,4.663863896943725
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1990,8.8.8.8,514,14953,9.97078797699077
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1163,8.8.8.8,218,16624,7.0940860144976945
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1811,8.8.8.8,902,16985,5.54473134791256
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1991,8.8.8.8,956,16509,3.429015877540121
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1168,8.8.8.8,1302,12940,9.053035981076286
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1140,8.8.8.8,213,12527,4.577761440484139
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1553,8.8.8.8,96,19569,1.649493562646827
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1909,8.8.8.8,1208,10107,9.365689482708627
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1010,8.8.8.8,999,18137,1.1942112144119212
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1002,8.8.8.8,643,10473,4.758701846825209
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1491,8.8.8.8,1428,14128,2.008949595100764
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1115,8.8.8.8,1137,8747,1.860456865967381
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1458,8.8.8.8,272,13483,8.206890491405735
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1760,8.8.8.8,1204,4153,3.7600486395073127
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1030,8.8.8.8,136,17842,7.656584472392249
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1883,8.8.8.8,665,13266,4.65133624711352
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1888,8.8.8.8,535,8389,5.016126506458101
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1102,8.8.8.8,396,18924,2.62715455497807
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1321,8.8.8.8,295,5853,7.953530467440476
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1923,8.8.8.8,1351,8638,8.431259764874298
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1879,8.8.8.8,867,1454,8.365973540993913
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1865,8.8.8.8,200,5313,7.554582675583144
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1212,8.8.8.8,561,6734,4.19043865954691
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1786,8.8.8.8,1093,4245,7.150330505983401
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1357,8.8.8.8,774,15221,5.866624821163807
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1169,8.8.8.8,585,3714,9.603206851221499
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1856,8.8.8.8,1208,17091,9.183217862758214
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1443,8.8.8.8,149,14869,1.0233380987391691
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1309,8.8.8.8,424,8216,5.001178612349961
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1563,8.8.8.8,50,17489,6.5422159397402435
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1309,8.8.8.8,1346,11422,9.081081102261995
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1679,8.8.8.8,441,9871,5.208823607459474
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1047,8.8.8.8,523,2246,3.4294982171538333
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1929,8.8.8.8,1038,11024,8.70987072465297
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1181,8.8.8.8,831,14149,5.449803577520811
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1560,8.8.8.8,1136,3140,3.6667376852287665
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1362,8.8.8.8,1244,5550,1.2486595919417771
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1056,8.8.8.8,656,9565,9.76360017463115
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1567,8.8.8.8,585,5311,3.080621724904172
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1959,8.8.8.8,882,2738,5.211909006560018
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1753,8.8.8.8,1355,11381,1.4593286053106316
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1972,8.8.8.8,290,1373,1.1758930525032745
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1531,8.8.8.8,1128,2182,3.8906223752315485
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1955,8.8.8.8,1401,1659,3.2236398470608947
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1014,8.8.8.8,260,19263,8.309455977639473
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1658,8.8.8.8,1358,12795,6.395595681094656
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1877,8.8.8.8,477,13671,2.1525358889445707
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1750,8.8.8.8,766,6894,9.801741142568444
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1620,8.8.8.8,162,3199,1.5404082586587609
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1979,8.8.8.8,1148,19147,2.2152355764395577
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1731,8.8.8.8,1325,2001,7.845359774898845
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1750,8.8.8.8,872,10544,2.85775106573009
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1146,8.8.8.8,666,2175,2.6915486341914274
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1159,8.8.8.8,599,15170,3.4354222090163766
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1443,8.8.8.8,223,3711,8.06022051807995
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1143,8.8.8.8,529,16748,5.69649732493942
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1946,8.8.8.8,335,9721,7.96144415536192
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1442,8.8.8.8,710,7883,9.506442862273797
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1409,8.8.8.8,1310,8317,5.284593778883663
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1922,8.8.8.8,140,4705,6.924675218461874
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1576,8.8.8.8,386,10843,5.692873968517273
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1659,8.8.8.8,552,8303,4.4291285608763635
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1655,8.8.8.8,1015,13782,4.576090077041828
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1723,8.8.8.8,1454,1294,3.003155075380599
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1108,8.8.8.8,50,4825,5.302739393067508
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1610,8.8.8.8,715,12010,5.124340689598542
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1298,8.8.8.8,813,4603,7.800782787179641
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1218,8.8.8.8,1139,17836,2.3843258416769206
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1809,8.8.8.8,135,17341,2.9451369654855406
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1710,8.8.8.8,1428,15867,5.734552037378278
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1178,8.8.8.8,254,5362,2.015523774877153
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1050,8.8.8.8,681,9837,9.451155796868253
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1961,8.8.8.8,1071,19485,4.350445046890832
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1223,8.8.8.8,859,1833,2.980349976480939
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1280,8.8.8.8,1202,8446,4.490235242943925
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1184,8.8.8.8,640,7277,9.827102443739765
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1600,8.8.8.8,269,10895,2.015343655632235
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1495,8.8.8.8,1196,6586,7.212094446088944
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1595,8.8.8.8,1148,18851,7.878762878067084
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1500,8.8.8.8,1483,19276,2.7237394726955046
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1906,8.8.8.8,118,11645,3.684165859848725
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1480,8.8.8.8,1281,17188,4.678218620784465
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1544,8.8.8.8,1004,7592,3.368925810515916
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1866,8.8.8.8,657,10572,3.8765966214075154
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1398,8.8.8.8,1449,5984,1.8046381186109621
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1173,8.8.8.8,1403,4186,6.0476615153874205
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1440,8.8.8.8,987,4368,3.797831380104963
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1384,8.8.8.8,833,15172,2.9648030972839643
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1879,8.8.8.8,86,8345,4.7281557820245625
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1010,8.8.8.8,865,4664,4.938319525595907
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1488,8.8.8.8,1487,7032,3.9586579828936563
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1893,8.8.8.8,1077,4500,5.432018944640131
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1972,8.8.8.8,1036,9063,3.6954693601563355
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1109,8.8.8.8,672,14615,5.946594778251695
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1871,8.8.8.8,441,17676,4.525097925920525
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1281,8.8.8.8,737,8499,2.1377295418578672
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1540,8.8.8.8,1469,3579,2.265172652329401
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1873,8.8.8.8,359,11063,4.8093415794436165
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1081,8.8.8.8,755,11660,1.7134104536308432
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1848,8.8.8.8,466,9749,2.599265150794902
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1179,8.8.8.8,1010,16475,8.899245944493504
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1676,8.8.8.8,800,10266,1.9891052963476725
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1604,8.8.8.8,1044,8867,1.175843317451898
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1274,8.8.8.8,1221,7059,4.413216898761004
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1525,8.8.8.8,495,2014,1.9685894020499441
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1514,8.8.8.8,82,9687,5.01847895721076
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1936,8.8.8.8,595,17507,9.397802262421763
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1524,8.8.8.8,289,8606,2.344552580501025
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1443,8.8.8.8,1183,18160,8.385675155708078
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1145,8.8.8.8,667,12662,5.115253074027138
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1036,8.8.8.8,899,2839,3.543092349103132
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1896,8.8.8.8,1136,12397,4.536270299311303
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1755,8.8.8.8,1446,10382,3.7929514123201535
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1247,8.8.8.8,1350,9811,3.019793338868774
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1987,8.8.8.8,249,12852,4.1373900458777495
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1182,8.8.8.8,544,15753,1.879615749850068
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1092,8.8.8.8,1400,10633,4.9153013808197805
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1320,8.8.8.8,1357,10039,1.2896260058113491
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1322,8.8.8.8,804,11536,6.756068237554903
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1670,8.8.8.8,464,12688,8.83621668133059
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1379,8.8.8.8,1058,7888,8.530232319668961
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1724,8.8.8.8,1140,3208,2.7396973958411017
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1677,8.8.8.8,387,1776,5.263004700353939
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1426,8.8.8.8,424,19779,5.934121844203035
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1576,8.8.8.8,1178,8192,6.3389572521014745
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1958,8.8.8.8,1074,5502,5.2060309328726
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1462,8.8.8.8,699,7007,8.591514368099595
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1756,8.8.8.8,945,1301,6.7139440929737955
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1489,8.8.8.8,983,1891,1.1568060412379828
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1925,8.8.8.8,167,13330,7.635732470390266
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1505,8.8.8.8,1215,16242,4.389070077921989
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1994,8.8.8.8,64,7217,2.6291978201943556
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1791,8.8.8.8,1307,12893,5.693038440570734
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1544,8.8.8.8,757,8084,5.641026812401732
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1886,8.8.8.8,629,15333,4.1748484000711565
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1738,8.8.8.8,1078,9328,4.406921364093636
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1962,8.8.8.8,679,5322,4.503060583137504
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1087,8.8.8.8,232,19231,5.443947462616787
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1537,8.8.8.8,1168,5119,2.608591896073243
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1335,8.8.8.8,1399,13523,4.142657633967055
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1755,8.8.8.8,739,15836,6.135338481165182
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1815,8.8.8.8,74,7283,7.713411889261021
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1075,8.8.8.8,1071,19824,1.81032315707769
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1230,8.8.8.8,552,3776,4.91766191539529
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1515,8.8.8.8,386,8983,8.828422319023819
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1555,8.8.8.8,181,4247,8.63169680548119
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1117,8.8.8.8,830,10470,7.839990859811375
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1619,8.8.8.8,493,1114,6.378604902476518
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1584,8.8.8.8,1332,3299,6.4143618036429775
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1034,8.8.8.8,233,2067,8.632187104506329
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1745,8.8.8.8,432,14202,2.234563337485843
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1098,8.8.8.8,572,3908,8.21958683865849
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1928,8.8.8.8,857,15862,5.0973056833581305
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1521,8.8.8.8,653,12582,9.826143473620064
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1943,8.8.8.8,904,4172,4.02197181373322
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1613,8.8.8.8,1018,19130,7.903538563009471
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1130,8.8.8.8,565,15720,4.779224771225957
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1413,8.8.8.8,555,2047,1.056276102256647
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1640,8.8.8.8,1312,19608,7.61774519461352
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1251,8.8.8.8,713,10718,3.033559922888088
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1819,8.8.8.8,942,17751,9.066710251770566
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1376,8.8.8.8,858,10802,9.293797573807904
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1059,8.8.8.8,525,17728,6.144503842675113
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1418,8.8.8.8,987,19380,4.288004353837895
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1773,8.8.8.8,416,19708,9.510785259449605
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1288,8.8.8.8,971,3845,6.30566821210907
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1576,8.8.8.8,66,12783,2.0454334344303406
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1542,8.8.8.8,616,3436,2.4741180191980434
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1679,8.8.8.8,119,1039,9.952898219401167
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1719,8.8.8.8,854,7690,2.917029771527414
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1464,8.8.8.8,836,15190,4.9369956970885225
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1400,8.8.8.8,655,12284,4.615686995571922
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1534,8.8.8.8,254,7976,8.451313589403371
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1051,8.8.8.8,456,15182,1.2256661571885075
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1431,8.8.8.8,64,13340,9.551442654081846
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1206,8.8.8.8,1098,19874,4.84192511987534
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1822,8.8.8.8,564,5048,2.1141969862503713
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1269,8.8.8.8,889,16823,8.29727594104215
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1265,8.8.8.8,241,16794,2.564557353052464
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1701,8.8.8.8,1293,6671,7.399700335115421
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1746,8.8.8.8,388,2108,2.272139292571437
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1275,8.8.8.8,268,3372,8.73779589753484
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1662,8.8.8.8,1361,2249,3.9362013255450865
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1636,8.8.8.8,344,3276,2.7861356569627698
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1616,8.8.8.8,829,6698,6.609037196518553
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1560,8.8.8.8,417,7054,3.590447040917386
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1857,8.8.8.8,1284,3956,3.7924069459471506
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1719,8.8.8.8,983,13471,4.554665933908248
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1538,8.8.8.8,498,13883,6.392375075124985
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1840,8.8.8.8,935,12192,2.1458378864002796
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1456,8.8.8.8,393,13778,8.300926977007848
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1604,8.8.8.8,824,17068,8.804589970347376
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1714,8.8.8.8,226,15086,7.943681322634794
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1512,8.8.8.8,364,7953,4.151084612255606
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1176,8.8.8.8,806,6751,6.323198846520725
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1070,8.8.8.8,1097,9718,7.960264500597008
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1207,8.8.8.8,1377,16221,7.640106708599209
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1772,8.8.8.8,96,6358,4.196550538540395
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1643,8.8.8.8,1023,1383,1.3128142916561873
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1277,8.8.8.8,455,10923,2.7829335430185362
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1820,8.8.8.8,277,19057,5.873982088981077
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1516,8.8.8.8,990,11208,3.858311534340759
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1540,8.8.8.8,962,4345,9.45625873534672
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1853,8.8.8.8,1104,1750,4.0717668597881
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1613,8.8.8.8,670,18572,6.011365830207407
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1310,8.8.8.8,1102,14396,1.9114634006266762
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1739,8.8.8.8,1130,16804,3.5279642023037394
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1172,8.8.8.8,420,14979,2.098408618890358
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1952,8.8.8.8,1069,10732,9.888932487112665
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1890,8.8.8.8,1406,2783,8.725176614005845
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1027,8.8.8.8,144,3526,6.748251611851819
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1313,8.8.8.8,1005,3970,5.652268447475189
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1381,8.8.8.8,517,6222,5.9070519690973295
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1522,8.8.8.8,1461,19707,3.54399242971678
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1933,8.8.8.8,1292,6513,2.901554546808793
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1563,8.8.8.8,1309,5291,7.650954361433839
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1804,8.8.8.8,344,11192,1.5127546947183648
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1749,8.8.8.8,466,6874,4.37053135133692
